"THREAD_ID","EVENT_ID","END_EVENT_ID","EVENT_NAME","SOURCE","TIMER_START","TIMER_END","TIMER_WAIT","LOCK_TIME","SQL_TEXT","DIGEST","DIGEST_TEXT","CURRENT_SCHEMA","OBJECT_TYPE","OBJECT_SCHEMA","OBJECT_NAME","OBJECT_INSTANCE_BEGIN","MYSQL_ERRNO","RETURNED_SQLSTATE","MESSAGE_TEXT","ERRORS","WARNINGS","ROWS_AFFECTED","ROWS_SENT","ROWS_EXAMINED","CREATED_TMP_DISK_TABLES","CREATED_TMP_TABLES","SELECT_FULL_JOIN","SELECT_FULL_RANGE_JOIN","SELECT_RANGE","SELECT_RANGE_CHECK","SELECT_SCAN","SORT_MERGE_PASSES","SORT_RANGE","SORT_ROWS","SORT_SCAN","NO_INDEX_USED","NO_GOOD_INDEX_USED","NESTING_EVENT_ID","NESTING_EVENT_TYPE","NESTING_EVENT_LEVEL"
44,12,12,statement/sql/select,"",4610725494742000,4610725879937000,385195000,41000000,"SELECT Documento 
FROM TB_Hojadevida 
WHERE Tipo = 'Planta' 
AND Estado = 'ACTIVO' 
AND Documento = '60391454'","604eb050d64885bf809075ab3c971b84",SELECT `Documento` FROM `TB_Hojadevida` WHERE `Tipo` = ? AND `Estado` = ? AND `Documento` = ? ,diamante,,,,,0,,,0,0,0,1,1098,0,0,0,0,0,0,1,0,0,0,0,1,0,,,0
39,12,12,statement/sql/select,"",4610725472438000,4610725897135000,424697000,91000000,"SELECT Documento 
FROM TB_Hojadevida 
WHERE Tipo = 'Planta' 
AND Estado = 'ACTIVO' 
AND Documento = '60391454'","604eb050d64885bf809075ab3c971b84",SELECT `Documento` FROM `TB_Hojadevida` WHERE `Tipo` = ? AND `Estado` = ? AND `Documento` = ? ,diamante,,,,,0,,,0,0,0,1,1098,0,0,0,0,0,0,1,0,0,0,0,1,0,,,0
42,12,12,statement/sql/select,"",4610725485102000,4610725965969000,480867000,144000000,"SELECT Documento 
FROM TB_Hojadevida 
WHERE Tipo = 'Planta' 
AND Estado = 'ACTIVO' 
AND Documento = '60391454'","604eb050d64885bf809075ab3c971b84",SELECT `Documento` FROM `TB_Hojadevida` WHERE `Tipo` = ? AND `Estado` = ? AND `Documento` = ? ,diamante,,,,,0,,,0,0,0,1,1098,0,0,0,0,0,0,1,0,0,0,0,1,0,,,0
43,12,12,statement/sql/select,"",4610725481564000,4610725985271000,503707000,183000000,"SELECT Documento 
FROM TB_Hojadevida 
WHERE Tipo = 'Planta' 
AND Estado = 'ACTIVO' 
AND Documento = '60391454'","604eb050d64885bf809075ab3c971b84",SELECT `Documento` FROM `TB_Hojadevida` WHERE `Tipo` = ? AND `Estado` = ? AND `Documento` = ? ,diamante,,,,,0,,,0,0,0,1,1098,0,0,0,0,0,0,1,0,0,0,0,1,0,,,0
41,12,12,statement/sql/select,"",4610725480679000,4610726003583000,522904000,186000000,"SELECT Documento 
FROM TB_Hojadevida 
WHERE Tipo = 'Planta' 
AND Estado = 'ACTIVO' 
AND Documento = '60391454'","604eb050d64885bf809075ab3c971b84",SELECT `Documento` FROM `TB_Hojadevida` WHERE `Tipo` = ? AND `Estado` = ? AND `Documento` = ? ,diamante,,,,,0,,,0,0,0,1,1098,0,0,0,0,0,0,1,0,0,0,0,1,0,,,0
40,12,12,statement/sql/select,"",4610725550965000,4610726049025000,498060000,155000000,"SELECT Documento 
FROM TB_Hojadevida 
WHERE Tipo = 'Planta' 
AND Estado = 'ACTIVO' 
AND Documento = '60391454'","604eb050d64885bf809075ab3c971b84",SELECT `Documento` FROM `TB_Hojadevida` WHERE `Tipo` = ? AND `Estado` = ? AND `Documento` = ? ,diamante,,,,,0,,,0,0,0,1,1098,0,0,0,0,0,0,1,0,0,0,0,1,0,,,0
42,22,22,statement/sql/select,"",4610756389534000,4610757015955000,626421000,108000000,"SELECT Documento 
FROM TB_Hojadevida 
WHERE Tipo = 'Planta' 
AND Estado = 'ACTIVO' 
AND Documento = '60391454'","604eb050d64885bf809075ab3c971b84",SELECT `Documento` FROM `TB_Hojadevida` WHERE `Tipo` = ? AND `Estado` = ? AND `Documento` = ? ,diamante,,,,,0,,,0,0,0,1,1098,0,0,0,0,0,0,1,0,0,0,0,1,0,,,0
42,32,32,statement/sql/select,"",4610858042905000,4610858472248000,429343000,131000000,"SELECT Documento 
FROM TB_Hojadevida 
WHERE Tipo = 'Planta' 
AND Estado = 'ACTIVO' 
AND Documento = '60391454'","604eb050d64885bf809075ab3c971b84",SELECT `Documento` FROM `TB_Hojadevida` WHERE `Tipo` = ? AND `Estado` = ? AND `Documento` = ? ,diamante,,,,,0,,,0,0,0,1,1098,0,0,0,0,0,0,1,0,0,0,0,1,0,,,0
42,42,42,statement/sql/select,"",4610955605478000,4610956564424000,958946000,130000000,"SELECT Documento 
FROM TB_Hojadevida 
WHERE Tipo = 'Planta' 
AND Estado = 'ACTIVO' 
AND Documento = '60391454'","604eb050d64885bf809075ab3c971b84",SELECT `Documento` FROM `TB_Hojadevida` WHERE `Tipo` = ? AND `Estado` = ? AND `Documento` = ? ,diamante,,,,,0,,,0,0,0,1,1098,0,0,0,0,0,0,1,0,0,0,0,1,0,,,0
42,52,52,statement/sql/select,"",4611054156324000,4611055139783000,983459000,131000000,"SELECT Documento 
FROM TB_Hojadevida 
WHERE Tipo = 'Planta' 
AND Estado = 'ACTIVO' 
AND Documento = '60391454'","604eb050d64885bf809075ab3c971b84",SELECT `Documento` FROM `TB_Hojadevida` WHERE `Tipo` = ? AND `Estado` = ? AND `Documento` = ? ,diamante,,,,,0,,,0,0,0,1,1098,0,0,0,0,0,0,1,0,0,0,0,1,0,,,0
