"THREAD_ID","EVENT_ID","END_EVENT_ID","EVENT_NAME","SOURCE","TIMER_START","TIMER_END","TIMER_WAIT","LOCK_TIME","SQL_TEXT","DIGEST","DIGEST_TEXT","CURRENT_SCHEMA","OBJECT_TYPE","OBJECT_SCHEMA","OBJECT_NAME","OBJECT_INSTANCE_BEGIN","MYSQL_ERRNO","RETURNED_SQLSTATE","MESSAGE_TEXT","ERRORS","WARNINGS","ROWS_AFFECTED","ROWS_SENT","ROWS_EXAMINED","CREATED_TMP_DISK_TABLES","CREATED_TMP_TABLES","SELECT_FULL_JOIN","SELECT_FULL_RANGE_JOIN","SELECT_RANGE","SELECT_RANGE_CHECK","SELECT_SCAN","SORT_MERGE_PASSES","SORT_RANGE","SORT_ROWS","SORT_SCAN","NO_INDEX_USED","NO_GOOD_INDEX_USED","NESTING_EVENT_ID","NESTING_EVENT_TYPE","NESTING_EVENT_LEVEL"
29,59,59,statement/sql/select,"",843390263662000,843390689179000,425517000,168000000,"SELECT * 
FROM TB_Menu 
WHERE IdServ = 'S812' 
AND Estado = 'ACTIVO'","8501a0641b9faf59600fc51d5f97bab7",SELECT * FROM `TB_Menu` WHERE `IdServ` = ? AND `Estado` = ? ,diamante,,,,,0,,,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0
29,60,60,statement/sql/select,"",843957190787000,843957672899000,482112000,190000000,"SELECT * 
FROM TB_Menu 
WHERE IdServ = 'S812' 
AND Estado = 'ACTIVO'","8501a0641b9faf59600fc51d5f97bab7",SELECT * FROM `TB_Menu` WHERE `IdServ` = ? AND `Estado` = ? ,diamante,,,,,0,,,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0
29,61,61,statement/sql/select,"",844237315926000,844237943432000,627506000,238000000,"SELECT * 
FROM TB_Menu 
WHERE IdServ = 'S812' 
AND Estado = 'ACTIVO'","8501a0641b9faf59600fc51d5f97bab7",SELECT * FROM `TB_Menu` WHERE `IdServ` = ? AND `Estado` = ? ,diamante,,,,,0,,,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0
29,62,62,statement/sql/select,"",844921523556000,844921711731000,188175000,90000000,"SELECT * 
FROM TB_Menu 
WHERE IdServ = 'S812' 
AND Estado = 'ACTIVO'","8501a0641b9faf59600fc51d5f97bab7",SELECT * FROM `TB_Menu` WHERE `IdServ` = ? AND `Estado` = ? ,diamante,,,,,0,,,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0
29,63,63,statement/sql/select,"",845460814831000,845461431974000,617143000,250000000,"SELECT * 
FROM TB_Menu 
WHERE IdServ = 'S812' 
AND Estado = 'ACTIVO'","8501a0641b9faf59600fc51d5f97bab7",SELECT * FROM `TB_Menu` WHERE `IdServ` = ? AND `Estado` = ? ,diamante,,,,,0,,,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0
29,64,64,statement/sql/select,"",975679844570000,975680017184000,172614000,79000000,"SELECT * 
FROM TB_Menu 
WHERE IdServ = 'S812' 
AND Estado = 'ACTIVO'","8501a0641b9faf59600fc51d5f97bab7",SELECT * FROM `TB_Menu` WHERE `IdServ` = ? AND `Estado` = ? ,diamante,,,,,0,,,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0
29,65,65,statement/sql/select,"",976024785354000,976024979624000,194270000,83000000,"SELECT * 
FROM TB_Menu 
WHERE IdServ = 'S812' 
AND Estado = 'ACTIVO'","8501a0641b9faf59600fc51d5f97bab7",SELECT * FROM `TB_Menu` WHERE `IdServ` = ? AND `Estado` = ? ,diamante,,,,,0,,,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0
29,66,66,statement/sql/select,"",1011151585285000,1011151747918000,162633000,74000000,"SELECT * 
FROM TB_Menu 
WHERE IdServ = 'S812' 
AND Estado = 'ACTIVO'","8501a0641b9faf59600fc51d5f97bab7",SELECT * FROM `TB_Menu` WHERE `IdServ` = ? AND `Estado` = ? ,diamante,,,,,0,,,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0
29,67,67,statement/sql/select,"",1012217583637000,1012218182741000,599104000,239000000,"SELECT * 
FROM TB_Menu 
WHERE IdServ = 'S812' 
AND Estado = 'ACTIVO'","8501a0641b9faf59600fc51d5f97bab7",SELECT * FROM `TB_Menu` WHERE `IdServ` = ? AND `Estado` = ? ,diamante,,,,,0,,,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0
29,68,68,statement/sql/select,"",1013322983497000,1013323145098000,161601000,72000000,"SELECT * 
FROM TB_Menu 
WHERE IdServ = 'S812' 
AND Estado = 'ACTIVO'","8501a0641b9faf59600fc51d5f97bab7",SELECT * FROM `TB_Menu` WHERE `IdServ` = ? AND `Estado` = ? ,diamante,,,,,0,,,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0
