"SCHEMA_NAME","DIGEST","DIGEST_TEXT","COUNT_STAR","SUM_TIMER_WAIT","MIN_TIMER_WAIT","AVG_TIMER_WAIT","MAX_TIMER_WAIT","SUM_LOCK_TIME","SUM_ERRORS","SUM_WARNINGS","SUM_ROWS_AFFECTED","SUM_ROWS_SENT","SUM_ROWS_EXAMINED","SUM_CREATED_TMP_DISK_TABLES","SUM_CREATED_TMP_TABLES","SUM_SELECT_FULL_JOIN","SUM_SELECT_FULL_RANGE_JOIN","SUM_SELECT_RANGE","SUM_SELECT_RANGE_CHECK","SUM_SELECT_SCAN","SUM_SORT_MERGE_PASSES","SUM_SORT_RANGE","SUM_SORT_ROWS","SUM_SORT_SCAN","SUM_NO_INDEX_USED","SUM_NO_GOOD_INDEX_USED","FIRST_SEEN","LAST_SEEN"
,,,594120,578273042366000,17676000,973327000,9994108917000,30037789000000,117,12932,74349,14926813,1255533140,24794,81256,72628,105,10486,1,409867,19,5394,629568,10790,406513,1,"2024-10-24 13:35:35","2024-12-15 11:32:59"
diamante_eisi,"23b6f359ba85d3facba98a9f88c511ee","SELECT `round` (?) , `round` (?) , `round` (?) ",5524132,275300118138000,32213000,49835000,13614207000,0,0,16572333,0,5524105,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"2024-10-17 20:00:18","2024-12-15 11:35:01"
diamante_eisi,"9d6662b432e5b3dd0ebb2f98366e6cbd",SHOW VARIABLES ,5524252,6806833376125000,793580000,1232172000,113480978000,232699014000000,0,0,0,2867086788,5734173576,0,5524252,0,0,0,0,11048504,0,0,0,0,5524252,0,"2024-10-17 20:00:18","2024-12-15 11:35:01"
diamante_eisi,f52fda80017bad1a1b84a333fca45444,SET `autocommit` = ? ,5542150,160698510557000,12897000,28995000,41542990000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"2024-10-17 20:00:18","2024-12-15 11:35:01"
diamante_eisi,"643ca5ae0609f6a312f2d401628938b4",SET NAMES `latin1` ,5524251,97141884947000,13368000,17584000,28878884000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"2024-10-17 20:00:18","2024-12-15 11:35:01"
diamante_eisi,"72a7cd78ab0251fffa9e9e674da2e9e1",SET SESSION TRANSACTION ISOLATION LEVEL SERIALIZABLE ,5524252,99212791919000,13703000,17959000,51871409000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"2024-10-17 20:00:18","2024-12-15 11:35:01"
diamante_eisi,"0722fd11dc9b5f5da86ee32d90bab6b5","DELETE FROM `TP_HistorialVisitas` WHERE `FechaVisita` <= DATE_SUB ( CURDATE ( ) , INTERVAL ? SQL_TSI_DAY ) ",12308,60232417623000,4238951000,4893761000,12606864000,1546823000000,0,0,1970,0,103653632,0,0,0,0,0,0,0,0,0,0,0,0,0,"2024-10-17 20:00:18","2024-12-15 11:32:40"
diamante_eisi,f53ad02be4b0a460d6e74be5c5b96d0a,"SELECT `IdUsr` , `UltimaSesion` FROM `TP_Usuarios` WHERE `UltimaSesion` < CURDATE ( ) AND `EstTrasHistorial` = ? ",12308,47459915055000,3412671000,3856021000,6918834000,892067000000,0,0,0,3387,89514001,0,0,0,0,0,0,12308,0,0,0,0,12308,0,"2024-10-17 20:00:18","2024-12-15 11:32:40"
diamante_eisi,"6f86f7eb35e977ca4555f2466b174299",SELECT `IdRed` FROM `TB_IndexRedSocial` WHERE `Visible` = ? ,47170,5009834290000,73121000,106208000,1303854000,2026502000000,0,0,0,172463,330190,0,0,0,0,0,0,47170,0,0,0,0,47170,0,"2024-10-17 20:00:18","2024-12-15 11:32:58"
diamante_eisi,e2247445dec6689a6d3cd1c559509bf1,SELECT * FROM `TB_IndexRedSocial` WHERE `IdRed` = ? ,172561,16529428724000,69582000,95788000,1084534000,7165514000000,0,0,0,172561,172561,0,0,0,0,0,0,0,0,0,0,0,0,0,"2024-10-17 20:00:18","2024-12-15 11:32:58"
diamante_eisi,"57aacb96c668497aa16eb0d2b118a814","SELECT `TB_Menu` . `IdServ` , `TB_Menu` . `NomServ` , `TB_Menu` . `ServPred` , `TB_Menu` . `PagServ` , `TB_Menu` . `Peso` FROM `TB_Menu` JOIN ( SELECT * FROM `TB_Menu` WHERE `Estado` = ? AND `ServPred` = ? AND `PagServ` != ? AND `Protegido` = ? ) `N1` ON `N1` . `IdServ` = `TB_Menu` . `ServPred` WHERE `TB_Menu` . `Estado` = ? AND `TB_Menu` . `PagServ` != ? AND `TB_Menu` . `Protegido` = ? UNION SELECT `IdServ` , `NomServ` , `ServPred` , `PagServ` , `Peso` FROM `TB_Menu` WHERE `Estado` = ? AND `ServPred` = ? AND `PagServ` != ? AND `Protegido` = ? ORDER BY `ServPred` ASC , `Peso` ASC ",28913,29881034420000,867991000,1033480000,3001265000,4964901000000,0,0,0,1416737,30127346,0,28913,0,0,0,0,86739,0,0,1416737,28913,28913,0,"2024-10-17 20:00:18","2024-12-15 11:32:40"
diamante_eisi,"5680600937ec16bd8da978b53ec81d15",SELECT `IdBanner` FROM `TB_IndexBanner` WHERE `Visible` = ? ,12307,1506813387000,74550000,122435000,821890000,740180000000,0,0,0,37599,185283,0,0,0,0,0,0,12307,0,0,0,0,12307,0,"2024-10-17 20:00:18","2024-12-15 11:32:40"
diamante_eisi,"598fc4675ff1c5ef8f578dd9a9eed9c9",SELECT * FROM `TB_IndexBanner` WHERE `IdBanner` = ? ,37785,4316120474000,75080000,114228000,691339000,2178350000000,0,0,0,37785,37785,0,0,0,0,0,0,0,0,0,0,0,0,0,"2024-10-17 20:00:18","2024-12-15 11:32:40"
diamante_eisi,ba3ff529b92d01348ae14ab3a448e5fa,"SELECT `bg` . `Titulo` , `bg` . `Logo` , `bg` . `NomPortal` , `bg` . `Nombre` FROM `TB_Grupos` `bg` , `TP_TipoGrupo` `ptg` WHERE `ptg` . `IdTipoGrupo` = `bg` . `IdTipoGrupo` AND `ptg` . `Nombre` = ? AND `bg` . `Estado` = ? AND `bg` . `EstadoPortal` = ? ORDER BY `bg` . `Nombre` ASC ",86149,23506372599000,180535000,272857000,4221068000,6739289000000,0,0,0,36921,1095323,86149,86149,0,0,0,0,86149,0,0,36921,86149,86149,0,"2024-10-17 20:00:18","2024-12-15 11:32:40"
diamante_eisi,"553a8b73f8bebdbf1dd360cfa4960682","SELECT `CONCAT` ( `A` . `PrimNomUsr` , ? , `A` . `SegNomUsr` , ? , `A` . `PrimApeUsr` , ? , `A` . `SegApeUsr` ) AS `Nombre` , `CONCAT` ( `A` . `PrimNomUsr` , ? , `A` . `SegNomUsr` , ? , `A` . `PrimApeUsr` ) AS `NomCorto` , `B` . `NomPortal` , `A` . `GeneroUsr` , `A` . `Foto` , `A` . `UltimaSesion` , `A` . `IdUsr` FROM `TP_Usuarios` `A` , `TP_PortalProfesor` `B` WHERE `A` . `IdUsr` = `B` . `IdUsr` AND `A` . `Estado` IN (...) AND `A` . `IdCat` IN ( SELECT `IdCat` FROM `TB_EstandarCatEncuestas` WHERE `Estandar` = ? ) ORDER BY `UltimaSesion` DESC ",24614,15054084128000,437281000,611606000,3537028000,4152895000000,0,0,0,247498,2224766,0,24614,0,0,0,0,24614,0,0,247498,24614,24614,0,"2024-10-17 20:00:18","2024-12-15 11:32:40"
diamante_eisi,acb612338744281fb387cf6c74405853,SELECT * FROM `TB_Menu` WHERE `PagServ` = ? ,59670,29812943727000,426422000,499630000,1773363000,2595396000000,0,0,0,59670,24822720,0,0,0,0,0,0,59670,0,0,0,0,59670,0,"2024-10-17 20:00:18","2024-12-15 11:32:40"
diamante_eisi,f50de84b3690ec8a5567332cff655980,SELECT `IdModulo` FROM `TB_IndexModulo` WHERE `Estado` = ? AND `VisibleIndex` = TRUE ORDER BY `Orden` ,12307,1632969680000,92703000,132686000,869338000,764400000000,0,0,0,49228,98456,0,0,0,0,0,0,12307,0,0,49228,12307,12307,0,"2024-10-17 20:00:18","2024-12-15 11:32:40"
diamante_eisi,"937c4e32b584b7fd57bae38c02d4ff45",SELECT * FROM `TB_IndexModulo` WHERE `IdModulo` = ? ,49276,5205979570000,74666000,105649000,732711000,2532104000000,0,0,0,49276,49276,0,0,0,0,0,0,0,0,0,0,0,0,0,"2024-10-17 20:00:18","2024-12-15 11:32:40"
diamante_eisi,"341e6316cea38e3e26cd2781996c4c12",SELECT DISTINCTROW `TP_Noticias` . * FROM `TP_Noticias` WHERE `TP_Noticias` . `Estado` = ? AND `TP_Noticias` . `PublicarEscuela` = ? AND `TP_Noticias` . `FechaInicio` <= CURDATE ( ) AND `TP_Noticias` . `FechaFin` >= CURDATE ( ) ORDER BY `FechaInicio` DESC ,13485,7703077348000,429146000,571233000,4035556000,1367822000000,0,0,0,183266,4086329,0,0,0,0,0,0,13485,0,0,183266,13485,13485,0,"2024-10-17 20:00:18","2024-12-15 11:32:40"
diamante_eisi,"7a74a0575c7af601a2902553cfd1b45b",SELECT * FROM `TP_Usuarios` WHERE `IdUsr` = ? ,227108,29708342215000,88554000,130811000,12507330000,10808327000000,0,0,0,226865,226865,0,0,0,0,0,0,0,0,0,0,0,0,0,"2024-10-17 20:00:18","2024-12-15 11:32:58"
diamante_eisi,f8e0ebafade77f7941c04ee548f7bc52,SELECT `TP_Eventos` . * FROM `TP_Eventos` WHERE `TP_Eventos` . `Estado` = ? AND `TP_Eventos` . `PublicaEsc` = ? AND `TP_Eventos` . `FechaIPublicacion` <= CURDATE ( ) AND `TP_Eventos` . `FechaFPublicacion` >= CURDATE ( ) ORDER BY `FechaIEvento` ,12307,2693224719000,142772000,218836000,1516965000,1381053000000,0,0,0,0,123070,0,0,0,0,0,0,12307,0,0,0,12307,12307,0,"2024-10-17 20:00:18","2024-12-15 11:32:40"
diamante_eisi,c06bd149b0454100b5f4e30161fe26fe,SELECT `IdDato` FROM `TB_IndexContacto` WHERE `Estado` = ? ,30577,3012626124000,71470000,98525000,854598000,1304601000000,0,0,0,122308,122308,0,0,0,0,0,0,30577,0,0,0,0,30577,0,"2024-10-17 20:00:18","2024-12-15 11:32:58"
diamante_eisi,e2102eea46b0488ff7f4c863aa510d05,SELECT * FROM `TB_IndexContacto` WHERE `IdDato` = ? ,122308,10910178223000,67670000,89202000,877472000,4818118000000,0,0,0,122308,122308,0,0,0,0,0,0,0,0,0,0,0,0,0,"2024-10-17 20:00:18","2024-12-15 11:32:58"
diamante_eim,"23b6f359ba85d3facba98a9f88c511ee","SELECT `round` (?) , `round` (?) , `round` (?) ",3229384,158055073217000,32546000,48942000,12811800000,0,0,9688083,0,3229337,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"2024-10-17 20:01:01","2024-12-15 11:35:01"
diamante_eim,"9d6662b432e5b3dd0ebb2f98366e6cbd",SHOW VARIABLES ,3229520,4014154756179000,789136000,1242957000,144985447000,135777879000000,0,0,0,1676120880,3352241760,0,3229520,0,0,0,0,6459040,0,0,0,0,3229521,0,"2024-10-17 20:01:01","2024-12-15 11:35:01"
diamante_eim,f52fda80017bad1a1b84a333fca45444,SET `autocommit` = ? ,3231792,92738968294000,13151000,28695000,40770284000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"2024-10-17 20:01:01","2024-12-15 11:35:01"
diamante_eim,"643ca5ae0609f6a312f2d401628938b4",SET NAMES `latin1` ,3229519,56861309981000,13111000,17606000,21421599000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"2024-10-17 20:01:01","2024-12-15 11:35:01"
diamante_eim,"72a7cd78ab0251fffa9e9e674da2e9e1",SET SESSION TRANSACTION ISOLATION LEVEL SERIALIZABLE ,3229521,57992404173000,13965000,17956000,39824688000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"2024-10-17 20:01:01","2024-12-15 11:35:01"
diamante_eim,"74a96bc922801b6c14b8f373ce7dff75",SELECT `Semaforo` FROM `TB_ContadorVisitas` WHERE `Semaforo` > NOW ( ) ,84442,10874120621000,68705000,128776000,20762072000,5344807000000,0,0,0,2085,84442,0,0,0,0,0,0,84442,0,0,0,0,84442,0,"2024-10-17 20:01:01","2024-12-15 11:35:01"
diamante_eim,e3446291d6c71af7260fa5074f265492,"UPDATE `TB_ContadorVisitas` SET `Semaforo` = `ADDTIME` ( NOW ( ) , ? ) ",84442,56781693122000,248290000,672434000,426107518000,5529820000000,0,0,84442,0,84442,0,0,0,0,0,0,0,0,0,0,0,0,0,"2024-10-17 20:01:01","2024-12-15 11:35:01"
diamante_eim,a5636a400264819f2a5e563fea71677a,SELECT COUNT ( * ) AS `nCorreos` FROM `TP_Correo` ,81710,7211718886000,36687000,88259000,14078460000,5063603000000,0,0,0,81710,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"2024-10-17 20:01:01","2024-12-15 11:35:01"
diamante_eci,"23b6f359ba85d3facba98a9f88c511ee","SELECT `round` (?) , `round` (?) , `round` (?) ",4017762,199878555582000,32775000,49748000,17071439000,0,0,12053232,0,4017714,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"2024-10-17 20:01:01","2024-12-15 11:35:01"
diamante_eci,"9d6662b432e5b3dd0ebb2f98366e6cbd",SHOW VARIABLES ,4017929,4978170162600000,808101000,1238989000,86063400000,169881718000000,0,0,0,2085304632,4170609264,0,4017928,0,0,0,0,8035856,0,0,0,0,4017928,0,"2024-10-17 20:01:01","2024-12-15 11:35:01"
diamante_eci,f52fda80017bad1a1b84a333fca45444,SET `autocommit` = ? ,4030226,116643399616000,13071000,28942000,25299570000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"2024-10-17 20:01:01","2024-12-15 11:35:01"
diamante_eci,"643ca5ae0609f6a312f2d401628938b4",SET NAMES `latin1` ,4017928,70937057497000,13440000,17655000,39502874000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"2024-10-17 20:01:01","2024-12-15 11:35:01"
diamante_eci,"72a7cd78ab0251fffa9e9e674da2e9e1",SET SESSION TRANSACTION ISOLATION LEVEL SERIALIZABLE ,4017927,71978309765000,13895000,17914000,21811353000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"2024-10-17 20:01:01","2024-12-15 11:35:01"
diamante_eci,"74a96bc922801b6c14b8f373ce7dff75",SELECT `Semaforo` FROM `TB_ContadorVisitas` WHERE `Semaforo` > NOW ( ) ,84434,10680907273000,77031000,126500000,81260275000,5209434000000,0,0,0,2009,84434,0,0,0,0,0,0,84434,0,0,0,0,84434,0,"2024-10-17 20:01:01","2024-12-15 11:35:01"
diamante_eci,e3446291d6c71af7260fa5074f265492,"UPDATE `TB_ContadorVisitas` SET `Semaforo` = `ADDTIME` ( NOW ( ) , ? ) ",84434,57661591437000,243011000,682919000,591545058000,5328708000000,0,0,84434,0,84434,0,0,0,0,0,0,0,0,0,0,0,0,0,"2024-10-17 20:01:01","2024-12-15 11:35:01"
diamante_eci,a5636a400264819f2a5e563fea71677a,SELECT COUNT ( * ) AS `nCorreos` FROM `TP_Correo` ,51244,4210526900000,39811000,82166000,60737836000,2824424000000,0,0,0,51244,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"2024-10-17 20:01:01","2024-12-15 11:35:01"
diamante_fifme,"23b6f359ba85d3facba98a9f88c511ee","SELECT `round` (?) , `round` (?) , `round` (?) ",869448,45212104575000,32984000,52000000,11307173000,0,0,2608341,0,869445,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"2024-10-17 20:01:02","2024-12-15 11:35:01"
diamante_fifme,"9d6662b432e5b3dd0ebb2f98366e6cbd",SHOW VARIABLES ,869453,1180605699368000,807561000,1357871000,135216901000,38941505000000,0,0,0,451246107,902492214,0,869453,0,0,0,0,1738906,0,0,0,0,869453,0,"2024-10-17 20:01:02","2024-12-15 11:35:01"
diamante_fifme,f52fda80017bad1a1b84a333fca45444,SET `autocommit` = ? ,870310,26994489394000,12907000,31017000,42415715000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"2024-10-17 20:01:02","2024-12-15 11:35:01"
diamante_fifme,"643ca5ae0609f6a312f2d401628938b4",SET NAMES `latin1` ,869453,16323370686000,13677000,18774000,40988509000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"2024-10-17 20:01:02","2024-12-15 11:35:01"
diamante_fifme,"72a7cd78ab0251fffa9e9e674da2e9e1",SET SESSION TRANSACTION ISOLATION LEVEL SERIALIZABLE ,869452,16462016349000,14079000,18933000,53762649000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"2024-10-17 20:01:02","2024-12-15 11:35:01"
diamante_fifme,"74a96bc922801b6c14b8f373ce7dff75",SELECT `Semaforo` FROM `TB_ContadorVisitas` WHERE `Semaforo` > NOW ( ) ,84430,10843546144000,74570000,128432000,8321516000,5346043000000,0,0,0,2062,84430,0,0,0,0,0,0,84430,0,0,0,0,84430,0,"2024-10-17 20:01:02","2024-12-15 11:35:01"
diamante_fifme,e3446291d6c71af7260fa5074f265492,"UPDATE `TB_ContadorVisitas` SET `Semaforo` = `ADDTIME` ( NOW ( ) , ? ) ",84430,56575814006000,241126000,670091000,1026170586000,5540436000000,0,0,84430,0,84430,0,0,0,0,0,0,0,0,0,0,0,0,0,"2024-10-17 20:01:02","2024-12-15 11:35:01"
diamante_fifme,a5636a400264819f2a5e563fea71677a,SELECT COUNT ( * ) AS `nCorreos` FROM `TP_Correo` ,82210,9345773990000,54983000,113681000,22076054000,4930477000000,0,0,0,82210,1352,0,0,0,0,0,0,82210,0,0,0,0,0,0,"2024-10-17 20:01:02","2024-12-15 11:35:01"
diamante_eeie,"23b6f359ba85d3facba98a9f88c511ee","SELECT `round` (?) , `round` (?) , `round` (?) ",5811847,280129093369000,31584000,48199000,33742087000,0,0,17435514,0,5811819,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"2024-10-17 20:01:02","2024-12-15 11:35:01"
diamante_eeie,"9d6662b432e5b3dd0ebb2f98366e6cbd",SHOW VARIABLES ,5811894,7072083390993000,793141000,1216829000,131567000000,236987919000000,0,0,0,3016372986,6032745972,0,5811894,0,0,0,0,11623788,0,0,0,0,5811894,0,"2024-10-17 20:01:02","2024-12-15 11:35:01"
diamante_eeie,f52fda80017bad1a1b84a333fca45444,SET `autocommit` = ? ,5817884,164115501030000,12613000,28208000,32111693000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"2024-10-17 20:01:02","2024-12-15 11:35:01"
diamante_eeie,"643ca5ae0609f6a312f2d401628938b4",SET NAMES `latin1` ,5811891,100574516156000,13391000,17304000,13667550000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"2024-10-17 20:01:02","2024-12-15 11:35:01"
diamante_eeie,"72a7cd78ab0251fffa9e9e674da2e9e1",SET SESSION TRANSACTION ISOLATION LEVEL SERIALIZABLE ,5811892,102989978384000,13629000,17720000,75606301000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"2024-10-17 20:01:02","2024-12-15 11:35:01"
diamante_eeie,"74a96bc922801b6c14b8f373ce7dff75",SELECT `Semaforo` FROM `TB_ContadorVisitas` WHERE `Semaforo` > NOW ( ) ,84439,10846762893000,74265000,128456000,21422635000,5315903000000,0,0,0,2040,84439,0,0,0,0,0,0,84439,0,0,0,0,84439,0,"2024-10-17 20:01:02","2024-12-15 11:35:01"
diamante_eeie,e3446291d6c71af7260fa5074f265492,"UPDATE `TB_ContadorVisitas` SET `Semaforo` = `ADDTIME` ( NOW ( ) , ? ) ",84439,58049312932000,242640000,687470000,1021507803000,5506967000000,0,0,84439,0,84439,0,0,0,0,0,0,0,0,0,0,0,0,0,"2024-10-17 20:01:02","2024-12-15 11:35:01"
diamante_eeie,a5636a400264819f2a5e563fea71677a,SELECT COUNT ( * ) AS `nCorreos` FROM `TP_Correo` ,80828,9180225397000,56929000,113577000,45583968000,4792598000000,0,0,0,80828,6604,0,0,0,0,0,0,80828,0,0,0,0,0,0,"2024-10-17 20:01:02","2024-12-15 11:35:01"
diamante_eisi,"74a96bc922801b6c14b8f373ce7dff75",SELECT `Semaforo` FROM `TB_ContadorVisitas` WHERE `Semaforo` > NOW ( ) ,84446,10815347356000,71574000,128074000,5797131000,5299862000000,0,0,0,2023,84446,0,0,0,0,0,0,84446,0,0,0,0,84446,0,"2024-10-17 20:01:02","2024-12-15 11:35:01"
diamante_eisi,e3446291d6c71af7260fa5074f265492,"UPDATE `TB_ContadorVisitas` SET `Semaforo` = `ADDTIME` ( NOW ( ) , ? ) ",84446,57910464912000,244276000,685769000,1046848148000,5479816000000,0,0,84446,0,84446,0,0,0,0,0,0,0,0,0,0,0,0,0,"2024-10-17 20:01:02","2024-12-15 11:35:01"
diamante_eisi,a5636a400264819f2a5e563fea71677a,SELECT COUNT ( * ) AS `nCorreos` FROM `TP_Correo` ,81036,6986714972000,36359000,86217000,55224442000,4826143000000,0,0,0,81036,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"2024-10-17 20:01:02","2024-12-15 11:35:01"
diamante_eip,"23b6f359ba85d3facba98a9f88c511ee","SELECT `round` (?) , `round` (?) , `round` (?) ",3980306,193641825063000,32340000,48649000,28307482000,0,0,11940759,0,3980180,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"2024-10-17 20:01:02","2024-12-15 11:35:02"
diamante_eip,"9d6662b432e5b3dd0ebb2f98366e6cbd",SHOW VARIABLES ,3980758,4913797015350000,789826000,1234387000,119004271000,165365635000000,0,0,0,2066013402,4132026804,0,3980758,0,0,0,0,7961516,0,0,0,0,3980757,0,"2024-10-17 20:01:02","2024-12-15 11:35:02"
diamante_eip,f52fda80017bad1a1b84a333fca45444,SET `autocommit` = ? ,3987312,113695508962000,12309000,28514000,22650905000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"2024-10-17 20:01:02","2024-12-15 11:35:02"
diamante_eip,"643ca5ae0609f6a312f2d401628938b4",SET NAMES `latin1` ,3980750,69679206799000,13199000,17504000,23248967000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"2024-10-17 20:01:02","2024-12-15 11:35:02"
diamante_eip,"72a7cd78ab0251fffa9e9e674da2e9e1",SET SESSION TRANSACTION ISOLATION LEVEL SERIALIZABLE ,3980756,71094650705000,13862000,17859000,64966908000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"2024-10-17 20:01:02","2024-12-15 11:35:02"
diamante_eip,"74a96bc922801b6c14b8f373ce7dff75",SELECT `Semaforo` FROM `TB_ContadorVisitas` WHERE `Semaforo` > NOW ( ) ,84443,10842382542000,72934000,128398000,1921735000,5342760000000,0,0,0,2093,84443,0,0,0,0,0,0,84443,0,0,0,0,84443,0,"2024-10-17 20:01:02","2024-12-15 11:35:02"
diamante_eip,e3446291d6c71af7260fa5074f265492,"UPDATE `TB_ContadorVisitas` SET `Semaforo` = `ADDTIME` ( NOW ( ) , ? ) ",84443,57653750076000,244794000,682753000,987437397000,5522805000000,0,0,84443,0,84443,0,0,0,0,0,0,0,0,0,0,0,0,0,"2024-10-17 20:01:02","2024-12-15 11:35:02"
diamante_eip,a5636a400264819f2a5e563fea71677a,SELECT COUNT ( * ) AS `nCorreos` FROM `TP_Correo` ,81510,9339172749000,55604000,114577000,20329422000,4913182000000,0,0,0,81510,10793,0,0,0,0,0,0,81510,0,0,0,0,0,0,"2024-10-17 20:01:02","2024-12-15 11:35:02"
diamante_e3t,"23b6f359ba85d3facba98a9f88c511ee","SELECT `round` (?) , `round` (?) , `round` (?) ",3232377,160353275698000,32146000,49608000,30336204000,0,0,9697062,0,3232270,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"2024-10-17 20:01:02","2024-12-15 11:35:01"
diamante_e3t,"9d6662b432e5b3dd0ebb2f98366e6cbd",SHOW VARIABLES ,3232762,4040681331360000,807324000,1249916000,142658493000,135433127000000,0,0,0,1677803478,3355606956,0,3232762,0,0,0,0,6465524,0,0,0,0,3232762,0,"2024-10-17 20:01:02","2024-12-15 11:35:01"
diamante_e3t,f52fda80017bad1a1b84a333fca45444,SET `autocommit` = ? ,3238526,93884817209000,12338000,28989000,48432531000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"2024-10-17 20:01:02","2024-12-15 11:35:01"
diamante_e3t,"643ca5ae0609f6a312f2d401628938b4",SET NAMES `latin1` ,3232760,57150484941000,13281000,17678000,54098291000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"2024-10-17 20:01:02","2024-12-15 11:35:01"
diamante_e3t,"72a7cd78ab0251fffa9e9e674da2e9e1",SET SESSION TRANSACTION ISOLATION LEVEL SERIALIZABLE ,3232758,58039745622000,13923000,17953000,25259420000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"2024-10-17 20:01:02","2024-12-15 11:35:01"
diamante_e3t,"74a96bc922801b6c14b8f373ce7dff75",SELECT `Semaforo` FROM `TB_ContadorVisitas` WHERE `Semaforo` > NOW ( ) ,84443,10756574911000,73398000,127382000,15122274000,5262403000000,0,0,0,2068,84443,0,0,0,0,0,0,84443,0,0,0,0,84443,0,"2024-10-17 20:01:02","2024-12-15 11:35:01"
diamante_e3t,e3446291d6c71af7260fa5074f265492,"UPDATE `TB_ContadorVisitas` SET `Semaforo` = `ADDTIME` ( NOW ( ) , ? ) ",84443,57674134185000,241943000,682994000,1023282915000,5443167000000,0,0,84443,0,84443,0,0,0,0,0,0,0,0,0,0,0,0,0,"2024-10-17 20:01:02","2024-12-15 11:35:01"
diamante_edi,"23b6f359ba85d3facba98a9f88c511ee","SELECT `round` (?) , `round` (?) , `round` (?) ",636646,34072695095000,33618000,53519000,45234238000,0,0,1909935,0,636643,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"2024-10-17 20:01:02","2024-12-15 11:35:02"
diamante_edi,"9d6662b432e5b3dd0ebb2f98366e6cbd",SHOW VARIABLES ,636665,904775931028000,846076000,1421117000,135468773000,30351349000000,0,0,0,330429135,660858270,0,636665,0,0,0,0,1273330,0,0,0,0,636665,0,"2024-10-17 20:01:02","2024-12-15 11:35:02"
diamante_edi,f52fda80017bad1a1b84a333fca45444,SET `autocommit` = ? ,637439,20437348431000,12599000,32061000,14525327000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"2024-10-17 20:01:02","2024-12-15 11:35:02"
diamante_edi,"643ca5ae0609f6a312f2d401628938b4",SET NAMES `latin1` ,636664,12328544471000,13360000,19364000,20975028000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"2024-10-17 20:01:02","2024-12-15 11:35:02"
diamante_edi,"72a7cd78ab0251fffa9e9e674da2e9e1",SET SESSION TRANSACTION ISOLATION LEVEL SERIALIZABLE ,636665,12275516303000,14008000,19280000,28158418000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"2024-10-17 20:01:02","2024-12-15 11:35:02"
diamante_edi,"74a96bc922801b6c14b8f373ce7dff75",SELECT `Semaforo` FROM `TB_ContadorVisitas` WHERE `Semaforo` > NOW ( ) ,84433,11082408949000,75750000,131256000,2270792000,5494626000000,0,0,0,2133,84433,0,0,0,0,0,0,84433,0,0,0,0,84433,0,"2024-10-17 20:01:02","2024-12-15 11:35:01"
diamante_edi,e3446291d6c71af7260fa5074f265492,"UPDATE `TB_ContadorVisitas` SET `Semaforo` = `ADDTIME` ( NOW ( ) , ? ) ",84433,57086038577000,240674000,676110000,778608022000,5713032000000,0,0,84433,0,84433,0,0,0,0,0,0,0,0,0,0,0,0,0,"2024-10-17 20:01:02","2024-12-15 11:35:01"
