"THREAD_ID","EVENT_ID","END_EVENT_ID","EVENT_NAME","SOURCE","TIMER_START","TIMER_END","TIMER_WAIT","LOCK_TIME","SQL_TEXT","DIGEST","DIGEST_TEXT","CURRENT_SCHEMA","OBJECT_TYPE","OBJECT_SCHEMA","OBJECT_NAME","OBJECT_INSTANCE_BEGIN","MYSQL_ERRNO","RETURNED_SQLSTATE","MESSAGE_TEXT","ERRORS","WARNINGS","ROWS_AFFECTED","ROWS_SENT","ROWS_EXAMINED","CREATED_TMP_DISK_TABLES","CREATED_TMP_TABLES","SELECT_FULL_JOIN","SELECT_FULL_RANGE_JOIN","SELECT_RANGE","SELECT_RANGE_CHECK","SELECT_SCAN","SORT_MERGE_PASSES","SORT_RANGE","SORT_ROWS","SORT_SCAN","NO_INDEX_USED","NO_GOOD_INDEX_USED","NESTING_EVENT_ID","NESTING_EVENT_TYPE","NESTING_EVENT_LEVEL"
41,13,13,statement/sql/select,"",4610726712826000,4610727810732000,1097906000,67000000,"SELECT CONCAT(TP_Externos.PrimNomExt , ' ' , TP_Externos.SegNomExt , ' ' , TP_Externos.PrimApeExt , ' ' , TP_Externos.SegApeExt) AS Nombre 
FROM TP_Externos, TR_CodirectorTutorAutorExterno 
WHERE TP_Externos.IdExterno = TR_CodirectorTutorAutorExterno.IdExterno 
AND IdProyecto = 'PG227' 
AND TR_CodirectorTutorAutorExterno.Tipo = 'Codirector'",ab57a5f2ff676b7c3bffcdbc9042fa7f,"SELECT `CONCAT` ( `TP_Externos` . `PrimNomExt` , ? , `TP_Externos` . `SegNomExt` , ? , `TP_Externos` . `PrimApeExt` , ? , `TP_Externos` . `SegApeExt` ) AS `Nombre` FROM `TP_Externos` , `TR_CodirectorTutorAutorExterno` WHERE `TP_Externos` . `IdExterno` = `TR_CodirectorTutorAutorExterno` . `IdExterno` AND `IdProyecto` = ? AND `TR_CodirectorTutorAutorExterno` . `Tipo` = ? ",diamante,,,,,0,,,0,0,0,1,288,0,0,0,0,0,0,1,0,0,0,0,1,0,,,0
39,13,13,statement/sql/select,"",4610726714112000,4610727840634000,1126522000,64000000,"SELECT CONCAT(TP_Externos.PrimNomExt , ' ' , TP_Externos.SegNomExt , ' ' , TP_Externos.PrimApeExt , ' ' , TP_Externos.SegApeExt) AS Nombre 
FROM TP_Externos, TR_CodirectorTutorAutorExterno 
WHERE TP_Externos.IdExterno = TR_CodirectorTutorAutorExterno.IdExterno 
AND IdProyecto = 'PG227' 
AND TR_CodirectorTutorAutorExterno.Tipo = 'Codirector'",ab57a5f2ff676b7c3bffcdbc9042fa7f,"SELECT `CONCAT` ( `TP_Externos` . `PrimNomExt` , ? , `TP_Externos` . `SegNomExt` , ? , `TP_Externos` . `PrimApeExt` , ? , `TP_Externos` . `SegApeExt` ) AS `Nombre` FROM `TP_Externos` , `TR_CodirectorTutorAutorExterno` WHERE `TP_Externos` . `IdExterno` = `TR_CodirectorTutorAutorExterno` . `IdExterno` AND `IdProyecto` = ? AND `TR_CodirectorTutorAutorExterno` . `Tipo` = ? ",diamante,,,,,0,,,0,0,0,1,288,0,0,0,0,0,0,1,0,0,0,0,1,0,,,0
42,13,13,statement/sql/select,"",4610726812191000,4610727894765000,1082574000,54000000,"SELECT CONCAT(TP_Externos.PrimNomExt , ' ' , TP_Externos.SegNomExt , ' ' , TP_Externos.PrimApeExt , ' ' , TP_Externos.SegApeExt) AS Nombre 
FROM TP_Externos, TR_CodirectorTutorAutorExterno 
WHERE TP_Externos.IdExterno = TR_CodirectorTutorAutorExterno.IdExterno 
AND IdProyecto = 'PG227' 
AND TR_CodirectorTutorAutorExterno.Tipo = 'Codirector'",ab57a5f2ff676b7c3bffcdbc9042fa7f,"SELECT `CONCAT` ( `TP_Externos` . `PrimNomExt` , ? , `TP_Externos` . `SegNomExt` , ? , `TP_Externos` . `PrimApeExt` , ? , `TP_Externos` . `SegApeExt` ) AS `Nombre` FROM `TP_Externos` , `TR_CodirectorTutorAutorExterno` WHERE `TP_Externos` . `IdExterno` = `TR_CodirectorTutorAutorExterno` . `IdExterno` AND `IdProyecto` = ? AND `TR_CodirectorTutorAutorExterno` . `Tipo` = ? ",diamante,,,,,0,,,0,0,0,1,288,0,0,0,0,0,0,1,0,0,0,0,1,0,,,0
43,13,13,statement/sql/select,"",4610726800715000,4610727962468000,1161753000,53000000,"SELECT CONCAT(TP_Externos.PrimNomExt , ' ' , TP_Externos.SegNomExt , ' ' , TP_Externos.PrimApeExt , ' ' , TP_Externos.SegApeExt) AS Nombre 
FROM TP_Externos, TR_CodirectorTutorAutorExterno 
WHERE TP_Externos.IdExterno = TR_CodirectorTutorAutorExterno.IdExterno 
AND IdProyecto = 'PG227' 
AND TR_CodirectorTutorAutorExterno.Tipo = 'Codirector'",ab57a5f2ff676b7c3bffcdbc9042fa7f,"SELECT `CONCAT` ( `TP_Externos` . `PrimNomExt` , ? , `TP_Externos` . `SegNomExt` , ? , `TP_Externos` . `PrimApeExt` , ? , `TP_Externos` . `SegApeExt` ) AS `Nombre` FROM `TP_Externos` , `TR_CodirectorTutorAutorExterno` WHERE `TP_Externos` . `IdExterno` = `TR_CodirectorTutorAutorExterno` . `IdExterno` AND `IdProyecto` = ? AND `TR_CodirectorTutorAutorExterno` . `Tipo` = ? ",diamante,,,,,0,,,0,0,0,1,288,0,0,0,0,0,0,1,0,0,0,0,1,0,,,0
44,13,13,statement/sql/select,"",4610726810286000,4610727966421000,1156135000,54000000,"SELECT CONCAT(TP_Externos.PrimNomExt , ' ' , TP_Externos.SegNomExt , ' ' , TP_Externos.PrimApeExt , ' ' , TP_Externos.SegApeExt) AS Nombre 
FROM TP_Externos, TR_CodirectorTutorAutorExterno 
WHERE TP_Externos.IdExterno = TR_CodirectorTutorAutorExterno.IdExterno 
AND IdProyecto = 'PG227' 
AND TR_CodirectorTutorAutorExterno.Tipo = 'Codirector'",ab57a5f2ff676b7c3bffcdbc9042fa7f,"SELECT `CONCAT` ( `TP_Externos` . `PrimNomExt` , ? , `TP_Externos` . `SegNomExt` , ? , `TP_Externos` . `PrimApeExt` , ? , `TP_Externos` . `SegApeExt` ) AS `Nombre` FROM `TP_Externos` , `TR_CodirectorTutorAutorExterno` WHERE `TP_Externos` . `IdExterno` = `TR_CodirectorTutorAutorExterno` . `IdExterno` AND `IdProyecto` = ? AND `TR_CodirectorTutorAutorExterno` . `Tipo` = ? ",diamante,,,,,0,,,0,0,0,1,288,0,0,0,0,0,0,1,0,0,0,0,1,0,,,0
40,13,13,statement/sql/select,"",4610726809184000,4610727978761000,1169577000,55000000,"SELECT CONCAT(TP_Externos.PrimNomExt , ' ' , TP_Externos.SegNomExt , ' ' , TP_Externos.PrimApeExt , ' ' , TP_Externos.SegApeExt) AS Nombre 
FROM TP_Externos, TR_CodirectorTutorAutorExterno 
WHERE TP_Externos.IdExterno = TR_CodirectorTutorAutorExterno.IdExterno 
AND IdProyecto = 'PG227' 
AND TR_CodirectorTutorAutorExterno.Tipo = 'Codirector'",ab57a5f2ff676b7c3bffcdbc9042fa7f,"SELECT `CONCAT` ( `TP_Externos` . `PrimNomExt` , ? , `TP_Externos` . `SegNomExt` , ? , `TP_Externos` . `PrimApeExt` , ? , `TP_Externos` . `SegApeExt` ) AS `Nombre` FROM `TP_Externos` , `TR_CodirectorTutorAutorExterno` WHERE `TP_Externos` . `IdExterno` = `TR_CodirectorTutorAutorExterno` . `IdExterno` AND `IdProyecto` = ? AND `TR_CodirectorTutorAutorExterno` . `Tipo` = ? ",diamante,,,,,0,,,0,0,0,1,288,0,0,0,0,0,0,1,0,0,0,0,1,0,,,0
42,23,23,statement/sql/select,"",4610757779732000,4610758054967000,275235000,49000000,"SELECT CONCAT(TP_Externos.PrimNomExt , ' ' , TP_Externos.SegNomExt , ' ' , TP_Externos.PrimApeExt , ' ' , TP_Externos.SegApeExt) AS Nombre 
FROM TP_Externos, TR_CodirectorTutorAutorExterno 
WHERE TP_Externos.IdExterno = TR_CodirectorTutorAutorExterno.IdExterno 
AND IdProyecto = 'PG227' 
AND TR_CodirectorTutorAutorExterno.Tipo = 'Codirector'",ab57a5f2ff676b7c3bffcdbc9042fa7f,"SELECT `CONCAT` ( `TP_Externos` . `PrimNomExt` , ? , `TP_Externos` . `SegNomExt` , ? , `TP_Externos` . `PrimApeExt` , ? , `TP_Externos` . `SegApeExt` ) AS `Nombre` FROM `TP_Externos` , `TR_CodirectorTutorAutorExterno` WHERE `TP_Externos` . `IdExterno` = `TR_CodirectorTutorAutorExterno` . `IdExterno` AND `IdProyecto` = ? AND `TR_CodirectorTutorAutorExterno` . `Tipo` = ? ",diamante,,,,,0,,,0,0,0,1,288,0,0,0,0,0,0,1,0,0,0,0,1,0,,,0
42,33,33,statement/sql/select,"",4610859393029000,4610859681378000,288349000,60000000,"SELECT CONCAT(TP_Externos.PrimNomExt , ' ' , TP_Externos.SegNomExt , ' ' , TP_Externos.PrimApeExt , ' ' , TP_Externos.SegApeExt) AS Nombre 
FROM TP_Externos, TR_CodirectorTutorAutorExterno 
WHERE TP_Externos.IdExterno = TR_CodirectorTutorAutorExterno.IdExterno 
AND IdProyecto = 'PG227' 
AND TR_CodirectorTutorAutorExterno.Tipo = 'Codirector'",ab57a5f2ff676b7c3bffcdbc9042fa7f,"SELECT `CONCAT` ( `TP_Externos` . `PrimNomExt` , ? , `TP_Externos` . `SegNomExt` , ? , `TP_Externos` . `PrimApeExt` , ? , `TP_Externos` . `SegApeExt` ) AS `Nombre` FROM `TP_Externos` , `TR_CodirectorTutorAutorExterno` WHERE `TP_Externos` . `IdExterno` = `TR_CodirectorTutorAutorExterno` . `IdExterno` AND `IdProyecto` = ? AND `TR_CodirectorTutorAutorExterno` . `Tipo` = ? ",diamante,,,,,0,,,0,0,0,1,288,0,0,0,0,0,0,1,0,0,0,0,1,0,,,0
42,43,43,statement/sql/select,"",4610957299928000,4610957586140000,286212000,54000000,"SELECT CONCAT(TP_Externos.PrimNomExt , ' ' , TP_Externos.SegNomExt , ' ' , TP_Externos.PrimApeExt , ' ' , TP_Externos.SegApeExt) AS Nombre 
FROM TP_Externos, TR_CodirectorTutorAutorExterno 
WHERE TP_Externos.IdExterno = TR_CodirectorTutorAutorExterno.IdExterno 
AND IdProyecto = 'PG227' 
AND TR_CodirectorTutorAutorExterno.Tipo = 'Codirector'",ab57a5f2ff676b7c3bffcdbc9042fa7f,"SELECT `CONCAT` ( `TP_Externos` . `PrimNomExt` , ? , `TP_Externos` . `SegNomExt` , ? , `TP_Externos` . `PrimApeExt` , ? , `TP_Externos` . `SegApeExt` ) AS `Nombre` FROM `TP_Externos` , `TR_CodirectorTutorAutorExterno` WHERE `TP_Externos` . `IdExterno` = `TR_CodirectorTutorAutorExterno` . `IdExterno` AND `IdProyecto` = ? AND `TR_CodirectorTutorAutorExterno` . `Tipo` = ? ",diamante,,,,,0,,,0,0,0,1,288,0,0,0,0,0,0,1,0,0,0,0,1,0,,,0
42,53,53,statement/sql/select,"",4611056360756000,4611057040952000,680196000,167000000,"SELECT CONCAT(TP_Externos.PrimNomExt , ' ' , TP_Externos.SegNomExt , ' ' , TP_Externos.PrimApeExt , ' ' , TP_Externos.SegApeExt) AS Nombre 
FROM TP_Externos, TR_CodirectorTutorAutorExterno 
WHERE TP_Externos.IdExterno = TR_CodirectorTutorAutorExterno.IdExterno 
AND IdProyecto = 'PG227' 
AND TR_CodirectorTutorAutorExterno.Tipo = 'Codirector'",ab57a5f2ff676b7c3bffcdbc9042fa7f,"SELECT `CONCAT` ( `TP_Externos` . `PrimNomExt` , ? , `TP_Externos` . `SegNomExt` , ? , `TP_Externos` . `PrimApeExt` , ? , `TP_Externos` . `SegApeExt` ) AS `Nombre` FROM `TP_Externos` , `TR_CodirectorTutorAutorExterno` WHERE `TP_Externos` . `IdExterno` = `TR_CodirectorTutorAutorExterno` . `IdExterno` AND `IdProyecto` = ? AND `TR_CodirectorTutorAutorExterno` . `Tipo` = ? ",diamante,,,,,0,,,0,0,0,1,288,0,0,0,0,0,0,1,0,0,0,0,1,0,,,0
42,63,63,statement/sql/select,"",4611161829597000,4611162268944000,439347000,164000000,"SELECT CONCAT(TP_Externos.PrimNomExt , ' ' , TP_Externos.SegNomExt , ' ' , TP_Externos.PrimApeExt , ' ' , TP_Externos.SegApeExt) AS Nombre 
FROM TP_Externos, TR_CodirectorTutorAutorExterno 
WHERE TP_Externos.IdExterno = TR_CodirectorTutorAutorExterno.IdExterno 
AND IdProyecto = 'PG227' 
AND TR_CodirectorTutorAutorExterno.Tipo = 'Codirector'",ab57a5f2ff676b7c3bffcdbc9042fa7f,"SELECT `CONCAT` ( `TP_Externos` . `PrimNomExt` , ? , `TP_Externos` . `SegNomExt` , ? , `TP_Externos` . `PrimApeExt` , ? , `TP_Externos` . `SegApeExt` ) AS `Nombre` FROM `TP_Externos` , `TR_CodirectorTutorAutorExterno` WHERE `TP_Externos` . `IdExterno` = `TR_CodirectorTutorAutorExterno` . `IdExterno` AND `IdProyecto` = ? AND `TR_CodirectorTutorAutorExterno` . `Tipo` = ? ",diamante,,,,,0,,,0,0,0,1,288,0,0,0,0,0,0,1,0,0,0,0,1,0,,,0
42,73,73,statement/sql/select,"",4611268825927000,4611269534074000,708147000,175000000,"SELECT CONCAT(TP_Externos.PrimNomExt , ' ' , TP_Externos.SegNomExt , ' ' , TP_Externos.PrimApeExt , ' ' , TP_Externos.SegApeExt) AS Nombre 
FROM TP_Externos, TR_CodirectorTutorAutorExterno 
WHERE TP_Externos.IdExterno = TR_CodirectorTutorAutorExterno.IdExterno 
AND IdProyecto = 'PG227' 
AND TR_CodirectorTutorAutorExterno.Tipo = 'Codirector'",ab57a5f2ff676b7c3bffcdbc9042fa7f,"SELECT `CONCAT` ( `TP_Externos` . `PrimNomExt` , ? , `TP_Externos` . `SegNomExt` , ? , `TP_Externos` . `PrimApeExt` , ? , `TP_Externos` . `SegApeExt` ) AS `Nombre` FROM `TP_Externos` , `TR_CodirectorTutorAutorExterno` WHERE `TP_Externos` . `IdExterno` = `TR_CodirectorTutorAutorExterno` . `IdExterno` AND `IdProyecto` = ? AND `TR_CodirectorTutorAutorExterno` . `Tipo` = ? ",diamante,,,,,0,,,0,0,0,1,288,0,0,0,0,0,0,1,0,0,0,0,1,0,,,0
42,83,83,statement/sql/select,"",4611374123408000,4611374647474000,524066000,192000000,"SELECT CONCAT(TP_Externos.PrimNomExt , ' ' , TP_Externos.SegNomExt , ' ' , TP_Externos.PrimApeExt , ' ' , TP_Externos.SegApeExt) AS Nombre 
FROM TP_Externos, TR_CodirectorTutorAutorExterno 
WHERE TP_Externos.IdExterno = TR_CodirectorTutorAutorExterno.IdExterno 
AND IdProyecto = 'PG227' 
AND TR_CodirectorTutorAutorExterno.Tipo = 'Codirector'",ab57a5f2ff676b7c3bffcdbc9042fa7f,"SELECT `CONCAT` ( `TP_Externos` . `PrimNomExt` , ? , `TP_Externos` . `SegNomExt` , ? , `TP_Externos` . `PrimApeExt` , ? , `TP_Externos` . `SegApeExt` ) AS `Nombre` FROM `TP_Externos` , `TR_CodirectorTutorAutorExterno` WHERE `TP_Externos` . `IdExterno` = `TR_CodirectorTutorAutorExterno` . `IdExterno` AND `IdProyecto` = ? AND `TR_CodirectorTutorAutorExterno` . `Tipo` = ? ",diamante,,,,,0,,,0,0,0,1,288,0,0,0,0,0,0,1,0,0,0,0,1,0,,,0
42,93,93,statement/sql/select,"",4611456474916000,4611456871472000,396556000,160000000,"SELECT CONCAT(TP_Externos.PrimNomExt , ' ' , TP_Externos.SegNomExt , ' ' , TP_Externos.PrimApeExt , ' ' , TP_Externos.SegApeExt) AS Nombre 
FROM TP_Externos, TR_CodirectorTutorAutorExterno 
WHERE TP_Externos.IdExterno = TR_CodirectorTutorAutorExterno.IdExterno 
AND IdProyecto = 'PG227' 
AND TR_CodirectorTutorAutorExterno.Tipo = 'Codirector'",ab57a5f2ff676b7c3bffcdbc9042fa7f,"SELECT `CONCAT` ( `TP_Externos` . `PrimNomExt` , ? , `TP_Externos` . `SegNomExt` , ? , `TP_Externos` . `PrimApeExt` , ? , `TP_Externos` . `SegApeExt` ) AS `Nombre` FROM `TP_Externos` , `TR_CodirectorTutorAutorExterno` WHERE `TP_Externos` . `IdExterno` = `TR_CodirectorTutorAutorExterno` . `IdExterno` AND `IdProyecto` = ? AND `TR_CodirectorTutorAutorExterno` . `Tipo` = ? ",diamante,,,,,0,,,0,0,0,1,288,0,0,0,0,0,0,1,0,0,0,0,1,0,,,0
42,103,103,statement/sql/select,"",4611555535695000,4611556337292000,801597000,160000000,"SELECT CONCAT(TP_Externos.PrimNomExt , ' ' , TP_Externos.SegNomExt , ' ' , TP_Externos.PrimApeExt , ' ' , TP_Externos.SegApeExt) AS Nombre 
FROM TP_Externos, TR_CodirectorTutorAutorExterno 
WHERE TP_Externos.IdExterno = TR_CodirectorTutorAutorExterno.IdExterno 
AND IdProyecto = 'PG227' 
AND TR_CodirectorTutorAutorExterno.Tipo = 'Codirector'",ab57a5f2ff676b7c3bffcdbc9042fa7f,"SELECT `CONCAT` ( `TP_Externos` . `PrimNomExt` , ? , `TP_Externos` . `SegNomExt` , ? , `TP_Externos` . `PrimApeExt` , ? , `TP_Externos` . `SegApeExt` ) AS `Nombre` FROM `TP_Externos` , `TR_CodirectorTutorAutorExterno` WHERE `TP_Externos` . `IdExterno` = `TR_CodirectorTutorAutorExterno` . `IdExterno` AND `IdProyecto` = ? AND `TR_CodirectorTutorAutorExterno` . `Tipo` = ? ",diamante,,,,,0,,,0,0,0,1,288,0,0,0,0,0,0,1,0,0,0,0,1,0,,,0
42,113,113,statement/sql/select,"",4611653372231000,4611653668169000,295938000,62000000,"SELECT CONCAT(TP_Externos.PrimNomExt , ' ' , TP_Externos.SegNomExt , ' ' , TP_Externos.PrimApeExt , ' ' , TP_Externos.SegApeExt) AS Nombre 
FROM TP_Externos, TR_CodirectorTutorAutorExterno 
WHERE TP_Externos.IdExterno = TR_CodirectorTutorAutorExterno.IdExterno 
AND IdProyecto = 'PG227' 
AND TR_CodirectorTutorAutorExterno.Tipo = 'Codirector'",ab57a5f2ff676b7c3bffcdbc9042fa7f,"SELECT `CONCAT` ( `TP_Externos` . `PrimNomExt` , ? , `TP_Externos` . `SegNomExt` , ? , `TP_Externos` . `PrimApeExt` , ? , `TP_Externos` . `SegApeExt` ) AS `Nombre` FROM `TP_Externos` , `TR_CodirectorTutorAutorExterno` WHERE `TP_Externos` . `IdExterno` = `TR_CodirectorTutorAutorExterno` . `IdExterno` AND `IdProyecto` = ? AND `TR_CodirectorTutorAutorExterno` . `Tipo` = ? ",diamante,,,,,0,,,0,0,0,1,288,0,0,0,0,0,0,1,0,0,0,0,1,0,,,0
42,123,123,statement/sql/select,"",4611753799959000,4611754478538000,678579000,193000000,"SELECT CONCAT(TP_Externos.PrimNomExt , ' ' , TP_Externos.SegNomExt , ' ' , TP_Externos.PrimApeExt , ' ' , TP_Externos.SegApeExt) AS Nombre 
FROM TP_Externos, TR_CodirectorTutorAutorExterno 
WHERE TP_Externos.IdExterno = TR_CodirectorTutorAutorExterno.IdExterno 
AND IdProyecto = 'PG227' 
AND TR_CodirectorTutorAutorExterno.Tipo = 'Codirector'",ab57a5f2ff676b7c3bffcdbc9042fa7f,"SELECT `CONCAT` ( `TP_Externos` . `PrimNomExt` , ? , `TP_Externos` . `SegNomExt` , ? , `TP_Externos` . `PrimApeExt` , ? , `TP_Externos` . `SegApeExt` ) AS `Nombre` FROM `TP_Externos` , `TR_CodirectorTutorAutorExterno` WHERE `TP_Externos` . `IdExterno` = `TR_CodirectorTutorAutorExterno` . `IdExterno` AND `IdProyecto` = ? AND `TR_CodirectorTutorAutorExterno` . `Tipo` = ? ",diamante,,,,,0,,,0,0,0,1,288,0,0,0,0,0,0,1,0,0,0,0,1,0,,,0
42,133,133,statement/sql/select,"",4611863739523000,4611864079092000,339569000,56000000,"SELECT CONCAT(TP_Externos.PrimNomExt , ' ' , TP_Externos.SegNomExt , ' ' , TP_Externos.PrimApeExt , ' ' , TP_Externos.SegApeExt) AS Nombre 
FROM TP_Externos, TR_CodirectorTutorAutorExterno 
WHERE TP_Externos.IdExterno = TR_CodirectorTutorAutorExterno.IdExterno 
AND IdProyecto = 'PG227' 
AND TR_CodirectorTutorAutorExterno.Tipo = 'Codirector'",ab57a5f2ff676b7c3bffcdbc9042fa7f,"SELECT `CONCAT` ( `TP_Externos` . `PrimNomExt` , ? , `TP_Externos` . `SegNomExt` , ? , `TP_Externos` . `PrimApeExt` , ? , `TP_Externos` . `SegApeExt` ) AS `Nombre` FROM `TP_Externos` , `TR_CodirectorTutorAutorExterno` WHERE `TP_Externos` . `IdExterno` = `TR_CodirectorTutorAutorExterno` . `IdExterno` AND `IdProyecto` = ? AND `TR_CodirectorTutorAutorExterno` . `Tipo` = ? ",diamante,,,,,0,,,0,0,0,1,288,0,0,0,0,0,0,1,0,0,0,0,1,0,,,0
